Roll: 1301CH09
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.081632653061225,49,49,7.081632653061225
2,44,44,8.113636363636363,93,93,7.56989247311828
3,49,49,7.775510204081633,142,142,7.640845070422535
4,42,42,8.142857142857142,184,184,7.755434782608695
5,46,46,8.434782608695652,230,230,7.891304347826087
6,41,41,8.658536585365853,271,271,8.007380073800737
7,36,36,9.0,307,307,8.123778501628664
8,46,46,9.478260869565217,353,353,8.30028328611898
