Roll: 1001EE34
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.653061224489797,49,49,8.653061224489797
2,44,44,8.318181818181818,93,93,8.494623655913978
3,46,46,8.5,139,139,8.496402877697841
4,46,46,8.847826086956522,185,185,8.583783783783783
5,39,39,9.076923076923077,224,224,8.669642857142858
6,40,40,9.0,264,264,8.719696969696969
7,45,45,8.533333333333333,309,309,8.692556634304207
8,38,38,8.894736842105264,347,347,8.714697406340058
