Roll: 1311EE12
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.65,40,40,8.65
2,46,46,8.173913043478262,86,86,8.395348837209303
3,50,50,8.6,136,136,8.470588235294118
4,45,45,10.0,181,181,8.850828729281767
