Roll: 1301CE11
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.36734693877551,49,49,8.36734693877551
2,44,44,8.136363636363637,93,93,8.258064516129032
3,44,44,9.613636363636363,137,137,8.693430656934307
4,44,44,7.931818181818182,181,181,8.508287292817679
5,36,36,9.63888888888889,217,217,8.695852534562212
6,47,47,9.042553191489361,264,264,8.757575757575758
7,40,40,9.65,304,304,8.875
8,40,40,9.0,344,344,8.88953488372093
