Roll: 1101EE29
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.857142857142858,49,49,8.857142857142858
2,44,44,8.590909090909092,93,93,8.731182795698924
3,46,46,9.217391304347826,139,139,8.892086330935252
4,46,46,9.41304347826087,185,185,9.021621621621621
5,45,45,9.6,230,230,9.134782608695652
6,40,40,9.4,270,270,9.174074074074074
7,45,45,9.377777777777778,315,315,9.203174603174602
8,38,38,10.0,353,353,9.288951841359774
