Roll: 1201EE37
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.061224489795919,49,49,6.061224489795919
2,44,44,5.159090909090909,93,93,5.634408602150538
3,46,46,5.391304347826087,139,139,5.553956834532374
4,46,46,5.717391304347826,185,185,5.594594594594595
5,45,45,5.133333333333334,230,230,5.504347826086956
6,40,40,5.55,270,270,5.511111111111111
7,45,45,6.355555555555555,315,315,5.631746031746032
8,38,38,7.0,353,353,5.779036827195467
