Roll: 0901EE24
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.73469387755102,49,49,8.73469387755102
2,44,44,8.227272727272727,93,93,8.494623655913978
3,46,46,8.630434782608695,139,139,8.53956834532374
4,46,46,8.195652173913043,185,185,8.454054054054055
5,39,39,9.153846153846153,224,224,8.575892857142858
6,40,40,8.05,264,264,8.496212121212121
7,45,45,9.244444444444444,309,309,8.605177993527509
8,38,38,9.210526315789474,347,347,8.671469740634006
