Roll: 1101EE09
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.8979591836734695,49,49,7.8979591836734695
2,44,44,7.295454545454546,93,93,7.612903225806452
3,46,46,8.0,139,139,7.741007194244604
4,46,46,8.23913043478261,185,185,7.864864864864865
5,45,45,7.866666666666666,230,230,7.8652173913043475
6,40,40,8.125,270,270,7.9037037037037035
7,45,45,9.333333333333334,315,315,8.107936507936508
8,38,38,8.210526315789474,353,353,8.118980169971671
