Roll: 1301EE16
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.244897959183674,49,49,7.244897959183674
2,44,44,7.340909090909091,93,93,7.290322580645161
3,46,46,7.086956521739131,139,139,7.223021582733813
4,46,46,6.760869565217392,185,185,7.108108108108108
5,39,39,8.307692307692308,224,224,7.316964285714286
6,40,40,8.175,264,264,7.446969696969697
7,45,45,8.777777777777779,309,309,7.640776699029126
8,40,40,8.25,349,349,7.710601719197708
