Roll: 1301CE07
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.0,49,49,7.0
2,44,44,6.886363636363637,93,93,6.946236559139785
3,44,44,7.4772727272727275,137,137,7.116788321167883
4,44,44,7.340909090909091,181,181,7.171270718232044
5,36,36,7.25,217,217,7.184331797235023
6,47,47,6.76595744680851,264,264,7.109848484848484
7,40,40,6.85,304,304,7.0756578947368425
8,40,40,7.35,344,344,7.107558139534884
