Roll: 1001EE14
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.387755102040816,49,49,7.387755102040816
2,44,44,6.659090909090909,93,93,7.043010752688172
3,46,46,7.6521739130434785,139,139,7.244604316546763
4,46,46,7.608695652173913,185,185,7.335135135135135
5,39,39,8.076923076923077,224,224,7.464285714285714
6,40,40,8.5,264,264,7.621212121212121
7,45,45,8.133333333333333,309,309,7.6957928802588995
8,38,38,9.368421052631579,347,347,7.878962536023055
