Roll: 1301CH13
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.755102040816326,49,49,6.755102040816326
2,44,44,6.136363636363637,93,93,6.462365591397849
3,49,49,6.3061224489795915,142,142,6.408450704225352
4,42,42,7.285714285714286,184,184,6.608695652173913
5,52,52,7.384615384615385,236,236,6.779661016949152
6,41,41,7.634146341463414,277,277,6.906137184115524
7,36,36,8.444444444444445,313,313,7.083067092651757
8,46,46,8.565217391304348,359,359,7.272980501392758
