Roll: 1301CE23
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.26530612244898,49,49,6.26530612244898
2,44,44,6.318181818181818,93,93,6.290322580645161
3,44,44,6.681818181818182,137,137,6.416058394160584
4,44,44,5.954545454545454,181,181,6.303867403314917
5,36,36,5.666666666666667,217,217,6.1981566820276495
6,47,47,6.042553191489362,264,264,6.170454545454546
7,40,40,6.3,304,304,6.1875
8,40,40,6.5,344,344,6.223837209302325
