Roll: 1201EE27
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.326530612244898,49,49,6.326530612244898
2,44,44,6.113636363636363,93,93,6.225806451612903
3,46,46,7.1521739130434785,139,139,6.532374100719425
4,46,46,6.021739130434782,185,185,6.405405405405405
5,45,45,6.2,230,230,6.3652173913043475
6,40,40,5.925,270,270,6.3
7,45,45,6.666666666666667,315,315,6.352380952380952
8,38,38,7.315789473684211,353,353,6.456090651558074
