Roll: 1001EE23
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.040816326530612,49,49,6.040816326530612
2,44,44,6.159090909090909,93,93,6.096774193548387
3,46,46,6.630434782608695,139,139,6.273381294964029
4,46,46,7.260869565217392,185,185,6.518918918918919
5,39,39,7.230769230769231,224,224,6.642857142857143
6,40,40,7.425,264,264,6.761363636363637
7,45,45,8.2,309,309,6.970873786407767
8,38,38,7.526315789473684,347,347,7.031700288184438
