Roll: 1301CH11
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.408163265306122,49,49,6.408163265306122
2,44,44,7.045454545454546,93,93,6.709677419354839
3,49,49,6.877551020408164,142,142,6.767605633802817
4,42,42,6.857142857142857,184,184,6.788043478260869
5,46,46,7.934782608695652,230,230,7.017391304347826
6,41,41,7.439024390243903,271,271,7.081180811808118
7,36,36,6.888888888888889,307,307,7.058631921824104
8,46,46,8.478260869565217,353,353,7.243626062322946
