Roll: 1101EE19
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.142857142857143,49,49,7.142857142857143
2,44,44,6.954545454545454,93,93,7.053763440860215
3,46,46,7.217391304347826,139,139,7.107913669064748
4,46,46,6.304347826086956,185,185,6.908108108108108
5,45,45,7.333333333333333,230,230,6.991304347826087
6,40,40,8.025,270,270,7.144444444444445
7,45,45,6.0,315,315,6.980952380952381
8,38,38,6.368421052631579,353,353,6.915014164305949
