Roll: 1301EE45
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.122448979591836,49,49,6.122448979591836
2,44,44,6.954545454545454,93,93,6.516129032258065
3,46,46,5.478260869565218,139,139,6.172661870503597
4,46,46,5.804347826086956,185,185,6.081081081081081
5,45,45,7.2,230,230,6.3
6,40,40,5.325,270,270,6.155555555555556
7,45,45,6.288888888888889,315,315,6.174603174603175
8,40,40,5.7,355,355,6.121126760563381
