Roll: 1311NT07
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,7.3,40,40,7.3
2,44,44,7.318181818181818,84,84,7.309523809523809
3,50,50,7.8,134,134,7.492537313432836
4,45,45,8.0,179,179,7.620111731843576
