Roll: 1301CE15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.469387755102041,49,49,6.469387755102041
2,44,44,6.340909090909091,93,93,6.408602150537634
3,44,44,6.159090909090909,137,137,6.328467153284672
4,44,44,6.0227272727272725,181,181,6.254143646408839
5,36,36,7.472222222222222,217,217,6.456221198156682
6,47,47,7.51063829787234,264,264,6.643939393939394
7,40,40,7.9,304,304,6.809210526315789
8,40,40,8.2,344,344,6.97093023255814
