Roll: 1301CH04
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.795918367346939,49,49,6.795918367346939
2,44,44,7.340909090909091,93,93,7.053763440860215
3,49,49,7.346938775510204,142,142,7.154929577464789
4,42,42,7.571428571428571,184,184,7.25
5,46,46,8.804347826086957,230,230,7.560869565217391
6,41,41,8.170731707317072,271,271,7.6531365313653135
7,36,36,7.722222222222222,307,307,7.6612377850162865
8,46,46,8.478260869565217,353,353,7.767705382436261
