Roll: 1301CE09
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.612244897959183,49,49,8.612244897959183
2,44,44,8.545454545454545,93,93,8.580645161290322
3,44,44,8.522727272727273,137,137,8.562043795620438
4,44,44,8.0,181,181,8.425414364640885
5,36,36,7.888888888888889,217,217,8.336405529953916
6,47,47,8.382978723404255,264,264,8.344696969696969
7,40,40,7.75,304,304,8.266447368421053
8,40,40,8.2,344,344,8.258720930232558
