Roll: 1301CH02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.714285714285714,49,49,7.714285714285714
2,44,44,6.636363636363637,93,93,7.204301075268817
3,49,49,6.36734693877551,142,142,6.915492957746479
4,42,42,6.428571428571429,184,184,6.804347826086956
5,46,46,6.913043478260869,230,230,6.826086956521739
6,41,41,7.2682926829268295,271,271,6.892988929889299
7,36,36,5.5,307,307,6.729641693811075
8,46,46,6.739130434782608,353,353,6.730878186968838
