Roll: 1201EE01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.591836734693878,49,49,8.591836734693878
2,44,44,7.886363636363637,93,93,8.258064516129032
3,46,46,7.456521739130435,139,139,7.9928057553956835
4,46,46,7.1521739130434785,185,185,7.783783783783784
5,45,45,7.4,230,230,7.708695652173913
6,40,40,7.45,270,270,7.67037037037037
7,45,45,7.2444444444444445,315,315,7.609523809523809
8,38,38,7.0,353,353,7.543909348441926
