Roll: 1301CH15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.1020408163265305,49,49,7.1020408163265305
2,44,44,7.2272727272727275,93,93,7.161290322580645
3,49,49,6.653061224489796,142,142,6.985915492957746
4,42,42,8.714285714285714,184,184,7.380434782608695
5,46,46,7.782608695652174,230,230,7.460869565217391
6,41,41,8.804878048780488,271,271,7.6642066420664205
7,36,36,8.666666666666666,307,307,7.7817589576547235
8,46,46,9.130434782608695,353,353,7.957507082152975
