Roll: 1301CE22
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.938775510204081,49,49,8.938775510204081
2,44,44,7.545454545454546,93,93,8.279569892473118
3,44,44,7.613636363636363,137,137,8.065693430656934
4,44,44,8.5,181,181,8.171270718232044
5,36,36,8.777777777777779,217,217,8.271889400921658
6,47,47,8.74468085106383,264,264,8.356060606060606
7,40,40,8.05,304,304,8.31578947368421
8,40,40,9.25,344,344,8.424418604651162
