Roll: 1301EE13
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.73469387755102,49,49,6.73469387755102
2,44,44,7.113636363636363,93,93,6.913978494623656
3,46,46,7.826086956521739,139,139,7.215827338129497
4,46,46,8.804347826086957,185,185,7.610810810810811
5,39,39,8.923076923076923,224,224,7.839285714285714
6,40,40,8.625,264,264,7.958333333333333
7,45,45,8.977777777777778,309,309,8.106796116504855
8,40,40,8.85,349,349,8.191977077363896
