Roll: 1301CE10
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.16326530612245,49,49,8.16326530612245
2,44,44,7.295454545454546,93,93,7.752688172043011
3,44,44,7.5,137,137,7.671532846715328
4,44,44,7.0227272727272725,181,181,7.513812154696133
5,36,36,7.166666666666667,217,217,7.456221198156682
6,47,47,7.851063829787234,264,264,7.526515151515151
7,40,40,7.3,304,304,7.496710526315789
8,40,40,7.55,344,344,7.502906976744186
