Roll: 1301CE03
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,5.857142857142857,49,49,5.857142857142857
2,44,44,7.068181818181818,93,93,6.43010752688172
3,44,44,6.909090909090909,137,137,6.583941605839416
4,44,44,6.681818181818182,181,181,6.607734806629834
5,36,36,8.5,217,217,6.921658986175115
6,47,47,7.808510638297872,264,264,7.079545454545454
7,40,40,8.5,304,304,7.266447368421052
8,40,40,7.65,344,344,7.311046511627907
