Roll: 1311EE11
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.7,40,40,8.7
2,46,46,8.478260869565217,86,86,8.581395348837209
3,50,50,7.6,136,136,8.220588235294118
4,45,45,9.0,181,181,8.414364640883978
