Roll: 1311NT02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,9.75,40,40,9.75
2,44,44,8.545454545454545,84,84,9.119047619047619
3,50,50,9.0,134,134,9.074626865671641
4,45,45,10.0,179,179,9.307262569832401
