Roll: 0801EE12
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.489795918367347,49,49,6.489795918367347
2,44,44,5.5,93,93,6.021505376344086
3,46,46,5.8478260869565215,139,139,5.9640287769784175
4,46,46,6.369565217391305,185,185,6.064864864864865
5,39,39,6.384615384615385,224,224,6.120535714285714
6,40,40,5.95,264,264,6.09469696969697
7,45,45,6.777777777777778,309,309,6.194174757281553
8,38,38,6.631578947368421,347,347,6.24207492795389
