Roll: 1311MT02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.05,40,40,8.05
2,44,44,8.590909090909092,84,84,8.333333333333334
3,50,50,8.0,134,134,8.208955223880597
4,45,45,10.0,179,179,8.659217877094973
