Roll: 1301CE19
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.387755102040816,49,49,7.387755102040816
2,44,44,7.659090909090909,93,93,7.516129032258065
3,44,44,8.909090909090908,137,137,7.963503649635037
4,44,44,8.386363636363637,181,181,8.066298342541437
5,36,36,8.805555555555555,217,217,8.188940092165899
6,47,47,9.127659574468085,264,264,8.356060606060606
7,40,40,9.05,304,304,8.447368421052632
8,40,40,9.4,344,344,8.55813953488372
