Roll: 1311MT06
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,9.55,40,40,9.55
2,44,44,9.409090909090908,84,84,9.476190476190476
3,50,50,9.0,134,134,9.298507462686567
4,45,45,9.0,179,179,9.223463687150838
