Roll: 1121EE04
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,16,16,7.25,16,16,7.25
2,12,12,8.5,28,28,7.785714285714286
3,6,6,9.0,34,34,8.0
4,6,6,10.0,40,40,8.3
