Roll: 1201EE24
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.3061224489795915,49,49,6.3061224489795915
2,44,44,5.954545454545454,93,93,6.139784946236559
3,46,46,7.0,139,139,6.424460431654676
4,46,46,8.0,185,185,6.816216216216216
5,45,45,7.266666666666667,230,230,6.904347826086957
6,40,40,6.8,270,270,6.888888888888889
7,45,45,7.911111111111111,315,315,7.034920634920635
8,38,38,7.842105263157895,353,353,7.121813031161473
