Roll: 1001EE33
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.1020408163265305,49,49,7.1020408163265305
2,44,44,7.204545454545454,93,93,7.150537634408602
3,46,46,7.282608695652174,139,139,7.194244604316546
4,46,46,7.369565217391305,185,185,7.237837837837838
5,39,39,7.538461538461538,224,224,7.290178571428571
6,40,40,7.775,264,264,7.363636363636363
7,45,45,8.533333333333333,309,309,7.533980582524272
8,38,38,7.684210526315789,347,347,7.550432276657061
