Roll: 1311EE13
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.7,40,40,8.7
2,46,46,9.478260869565217,86,86,9.116279069767442
3,50,50,7.0,136,136,8.338235294117647
4,45,45,8.0,181,181,8.25414364640884
