Roll: 1301EE15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.020408163265306,49,49,6.020408163265306
2,44,44,5.9772727272727275,93,93,6.0
3,46,46,5.478260869565218,139,139,5.827338129496403
4,46,46,5.5,185,185,5.745945945945946
5,39,39,6.153846153846154,224,224,5.816964285714286
6,40,40,5.425,264,264,5.757575757575758
7,45,45,5.7555555555555555,309,309,5.757281553398058
8,40,40,5.4,349,349,5.716332378223496
