Roll: 1311EE01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.1,40,40,8.1
2,46,46,8.173913043478262,86,86,8.13953488372093
3,50,50,7.6,136,136,7.9411764705882355
4,45,45,9.0,181,181,8.204419889502763
