Roll: 1311EE05
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.55,40,40,8.55
2,46,46,8.304347826086957,86,86,8.418604651162791
3,50,50,7.8,136,136,8.191176470588236
4,45,45,8.0,181,181,8.143646408839778
