Roll: 1101EE02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.755102040816326,49,49,7.755102040816326
2,44,44,6.363636363636363,93,93,7.096774193548387
3,46,46,6.304347826086956,139,139,6.83453237410072
4,46,46,6.804347826086956,185,185,6.827027027027027
5,45,45,7.0,230,230,6.860869565217391
6,40,40,7.1,270,270,6.896296296296296
7,45,39,4.5777777777777775,315,309,6.565079365079365
8,38,38,6.684210526315789,353,347,6.577903682719547
