Roll: 0901EE16
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,41,4.040816326530612,49,41,4.040816326530612
2,44,36,3.8863636363636362,93,77,3.967741935483871
3,46,65,2.847826086956522,139,106,3.597122302158273
4,46,46,4.8478260869565215,185,152,3.908108108108108
