Roll: 1301CH17
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,5.653061224489796,49,49,5.653061224489796
2,44,44,6.613636363636363,93,93,6.10752688172043
3,49,49,5.877551020408164,142,142,6.028169014084507
4,42,42,6.0,184,184,6.021739130434782
5,52,52,6.423076923076923,236,236,6.110169491525424
6,41,41,7.2439024390243905,277,277,6.277978339350181
7,36,36,8.222222222222221,313,313,6.501597444089457
8,46,46,8.0,359,359,6.693593314763231
