Roll: 1311MT01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,7.35,40,40,7.35
2,44,44,7.590909090909091,84,84,7.476190476190476
3,50,44,0.0,134,84,4.686567164179104
