Roll: 1301CH03
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.551020408163265,49,49,6.551020408163265
2,44,44,6.704545454545454,93,93,6.623655913978495
3,49,49,6.285714285714286,142,142,6.507042253521127
4,42,42,6.857142857142857,184,184,6.586956521739131
5,46,46,7.326086956521739,230,230,6.734782608695652
6,41,41,7.024390243902439,271,271,6.77859778597786
7,36,36,7.611111111111111,307,307,6.8762214983713354
8,46,46,7.173913043478261,353,353,6.915014164305949
