Roll: 1211MT05
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,6.95,40,40,6.95
2,40,40,7.25,80,80,7.1
3,50,50,8.8,130,130,7.753846153846154
4,45,45,9.0,175,175,8.074285714285715
