Roll: 1311EE03
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,7.8,40,40,7.8
2,46,46,7.130434782608695,86,86,7.441860465116279
3,50,10,1.4,136,96,5.220588235294118
