Roll: 1301CE02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.938775510204081,49,49,8.938775510204081
2,44,44,8.431818181818182,93,93,8.698924731182796
3,44,44,8.545454545454545,137,137,8.64963503649635
4,44,44,9.318181818181818,181,181,8.812154696132596
5,36,36,9.444444444444445,217,217,8.91705069124424
6,47,47,9.0,264,264,8.931818181818182
7,40,40,9.4,304,304,8.993421052631579
8,40,40,9.0,344,344,8.994186046511627
