Roll: 1301EE38
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.224489795918368,49,49,8.224489795918368
2,44,44,7.386363636363637,93,93,7.827956989247312
3,46,46,7.521739130434782,139,139,7.726618705035971
4,46,46,8.130434782608695,185,185,7.827027027027027
5,39,39,8.0,224,224,7.857142857142857
6,40,40,8.075,264,264,7.890151515151516
7,45,45,8.311111111111112,309,309,7.951456310679611
8,40,40,7.75,349,349,7.92836676217765
