Roll: 1001EE35
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.244897959183674,49,49,7.244897959183674
2,44,44,7.113636363636363,93,93,7.182795698924731
3,46,46,7.326086956521739,139,139,7.23021582733813
4,46,46,7.543478260869565,185,185,7.308108108108108
5,39,39,7.538461538461538,224,224,7.348214285714286
6,40,40,6.875,264,264,7.276515151515151
7,45,45,6.977777777777778,309,309,7.233009708737864
8,38,38,8.0,347,347,7.31700288184438
